epoch,phase,cls_loss,box_loss,total_loss,oom_skipped,nan_skipped,steps_taken,grad_norm_backbone_stem,grad_norm_backbone_stage0,grad_norm_backbone_stage1,grad_norm_backbone_stage2,grad_norm_backbone_stage3,grad_norm_neck,grad_norm_head_level0,grad_norm_head_level1,grad_norm_head_level2,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
67,1,0.8901459758098309,0.6214065712231857,5.10562225488516,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.5378757255153497,23.986494940153616,2.772835888033551,42.49989969238588,0.15963107300922275,0.04193382403464056,0.3055555522441864,0.01370659377425909,0.08055555559694767,0.003312092472333461,0.05128205128205128,0.01579778830963665,0.4444444444444444,0.3125,0.09195402298850575,0.030075187969924814,4,10,74,623,5,22
68,1,0.8973078911121075,0.6136117073205801,5.050741782555213,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.552352575381692,43.62823125651907,2.7075774972522697,60.10241695815677,0.2503556665033102,0.09303921976388665,0.4862027168273926,0.014508616179227829,0.181208798289299,0.004869641238474287,0.07228915662650602,0.015942028985507246,0.6666666666666666,0.34375,0.13043478260869565,0.030470914127423823,6,11,77,679,3,21
69,1,0.7243341895250174,0.5787933560518118,4.7031172055464525,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.218853782644258,41.072172792464876,3.0251915294763787,50.61550128307135,0.37305688206106424,0.1993218854899169,0.7316239476203918,0.014489816501736641,0.39376985654234886,0.004873914437484928,0.11392405063291139,0.0167427701674277,1.0,0.34375,0.20454545454545456,0.03193033381712627,9,11,70,646,0,21
70,1,0.8259612505252545,0.617072018293234,5.041020833528959,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.1174781838139007,33.539706452088296,3.4559470910611862,28.32384730489647,0.4161644605919719,0.20392139653267805,0.8181818127632141,0.014147108420729637,0.4046464778482914,0.0031963152170646934,0.1232876712328767,0.018456375838926176,1.0,0.34375,0.2195121951219512,0.03503184713375796,9,11,64,585,0,21
71,1,0.7836124438505906,0.5660977088488065,4.637539001611563,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.906071393142353,29.10226165063722,2.6418044324903303,32.01509234399465,0.2850286467000842,0.11579226033645681,0.5564814805984497,0.013575812801718712,0.22804131247103215,0.003543208201881498,0.09333333333333334,0.016260162601626018,0.7777777777777778,0.3125,0.16666666666666666,0.030911901081916545,7,10,68,605,2,22
72,1,0.9231191231654241,0.6017195467765515,4.97445612687331,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.228347588368687,29.82098556137782,3.6725826152148002,42.90256396980829,0.39308634120970964,0.1748157090478344,0.7722222805023193,0.013950401917099953,0.3455808282829821,0.0040505898126866665,0.1125,0.01524390243902439,1.0,0.3125,0.20224719101123595,0.029069767441860465,9,10,71,646,0,22
73,1,0.8255400886902442,0.5569484852827512,4.589883620922382,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.2747461623827507,24.030472301030766,2.814562596187746,49.185419293872876,0.41330174217000604,0.2089813965067151,0.8129629492759705,0.013640535064041615,0.4141245888546109,0.0038382041588192807,0.1125,0.015479876160990712,1.0,0.3125,0.20224719101123595,0.029498525073746312,9,10,71,636,0,22
74,1,0.7925576842748202,0.5615213169501378,4.60768879376925,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.6139410896288364,26.799702761200816,2.2940930924687426,37.29134310897833,0.42014028085395694,0.1946828226951766,0.8265992999076843,0.01368126180022955,0.38571526799350975,0.003650377396843396,0.12857142857142856,0.01589825119236884,1.0,0.3125,0.22784810126582278,0.030257186081694407,9,10,61,619,0,22
75,1,0.8724819605167096,0.6052032777896295,4.97526557628925,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.3218637202598265,23.749799446211007,2.82181384464093,38.43993890574791,0.4133051009848714,0.2073109651581035,0.8129629492759705,0.013647252693772316,0.410477212164551,0.00414471815165598,0.13432835820895522,0.018036072144288578,1.0,0.28125,0.2368421052631579,0.03389830508474576,9,9,58,490,0,23
76,1,0.7691305921627924,0.5499209463596344,4.508972351367657,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.501913461520105,40.224962398963335,2.9130473344522443,37.420255358833415,0.41457192692905664,0.19337177849010914,0.8129629492759705,0.01618090458214283,0.3816666666418314,0.005076890338386875,0.13432835820895522,0.02012072434607646,1.0,0.3125,0.2368421052631579,0.03780718336483931,9,10,58,487,0,22
77,1,0.8427060292317317,0.5647613750054286,4.657063374152551,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.9747067090590393,33.318194546280985,2.734773145415659,41.21323219682279,0.4146659839898348,0.18829096632180153,0.8129629492759705,0.016369018703699112,0.3714814815670252,0.0051004510765778836,0.13846153846153847,0.020161290322580645,1.0,0.3125,0.24324324324324326,0.03787878787878788,9,10,56,486,0,22
78,1,0.9237530965071458,0.6014957748926603,4.973094903505766,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.066266379723411,26.230857476516267,4.369049021313398,52.16565190923101,0.41404886450618505,0.19132335502654313,0.8129629492759705,0.01513477973639965,0.3775925936177373,0.005054116435348988,0.13636363636363635,0.01996007984031936,1.0,0.3125,0.24000000000000002,0.0375234521575985,9,10,57,491,0,22
79,1,0.87513555930211,0.5839098944113805,4.816892073704646,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.496345142614917,42.089708770272644,3.138016782625561,46.733518475965596,0.41432233620435,0.17897599288262428,0.8129629492759705,0.01568172313272953,0.3530639769509435,0.004888008814305067,0.13636363636363635,0.01996007984031936,1.0,0.3125,0.24000000000000002,0.0375234521575985,9,10,57,491,0,22
80,1,0.8597812973535978,0.5822870639654306,4.797043488575862,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.632255443546709,30.70882530322092,3.433692318420378,44.229553426812494,0.41432298347353935,0.17898587042000144,0.8129629492759705,0.015683017671108246,0.3530639769509435,0.004907763889059424,0.13432835820895522,0.02,1.0,0.3125,0.2368421052631579,0.03759398496240601,9,10,58,490,0,22
81,2,0.8687940194056585,0.6582365723756644,5.371171327737661,0.0,0.0,7.0,16.496811360334355,0.0,0.0,21.74288433430875,22.54045259511959,4.082461914564237,38.545886666410325,4.543924534962235,46.01978755378503,0.2620583437383175,0.09602468762604985,0.5129629373550415,0.011153750121593475,0.18915343806147575,0.002895937190623954,0.1702127659574468,0.015533980582524271,0.8888888888888888,0.25,0.2857142857142857,0.029250457038391225,8,8,39,507,1,24
82,2,0.9084389118047861,0.6702270324413593,5.480922148777888,0.0,0.0,7.0,20.848935422223708,0.0,0.0,23.70098006711131,30.250729983872784,5.4981727762503345,49.20212244173061,4.855187249696484,52.79412697282768,0.2870061881840229,0.14061174695525552,0.5625,0.011512376368045807,0.2773015887476504,0.00392190516286064,0.09473684210526316,0.014586709886547812,1.0,0.28125,0.17307692307692307,0.027734976887519264,9,9,86,608,0,23
83,2,0.8459384120427645,0.6295461196165818,5.144565068758451,0.0,0.0,7.0,14.748118218783882,0.0,0.0,16.970307883826102,20.492113890167992,5.238483969799522,52.94528186064487,2.4463865182669755,58.098035885036765,0.196720773819834,0.08005255881726044,0.3827838897705078,0.010657657869160175,0.15787545894272625,0.0022296586917946114,0.045112781954887216,0.014657980456026058,0.6666666666666666,0.28125,0.08450704225352113,0.02786377708978328,6,9,127,605,3,23
84,2,1.0138422846794128,0.6436966382540189,5.334646004896897,0.0,0.0,7.0,11.47636773376826,0.0,0.0,16.970544736128367,21.907003038670545,7.015677938435839,53.22298616577578,7.044870371631971,56.09820967974045,0.36234535556286573,0.1604138443246484,0.7142256498336792,0.010465061292052269,0.31745793567970393,0.00336975296959281,0.03214285714285714,0.010570824524312896,1.0,0.3125,0.06228373702422146,0.02044989775051125,9,10,271,936,0,22
85,2,1.0709557716663067,0.6524681494786189,5.428989006922795,0.0,0.0,7.0,12.146652038109966,0.0,0.0,15.113900671954257,17.0398061215941,6.8268541665606515,51.543548799242636,5.424021260734903,57.27910861297748,0.36471839854493737,0.1272691758138535,0.7222222089767456,0.007214588113129139,0.25324074402451513,0.0012976076031918637,0.07216494845360824,0.014989293361884369,0.7777777777777778,0.21875,0.1320754716981132,0.028056112224448898,7,7,90,460,2,25
86,2,0.9028628927010757,0.6106213698020349,5.0310917267432576,0.0,0.0,7.0,11.229202459453877,0.0,0.0,13.625437682596063,18.049591742816578,6.795021206840056,52.99973406212516,5.398501169463976,58.91636572070986,0.3450394822284579,0.16397110142279417,0.6793650984764099,0.010713865980505943,0.32433862425386906,0.0036035785917192696,0.028469750889679714,0.009009009009009009,0.8888888888888888,0.28125,0.05517241379310344,0.01745877788554801,8,9,273,990,1,23
87,2,0.9308322622225835,0.5845492711433997,4.849535685319167,0.0,0.0,7.0,11.633627246991711,0.0,0.0,14.048854008605264,18.75784982916614,5.240605418309955,41.028286969869896,4.237040817341157,73.28760490782574,0.3878481602296233,0.15221877963049338,0.7638888955116272,0.011807424947619438,0.3019444540143013,0.0024931052466854453,0.056910569105691054,0.012853470437017995,0.7777777777777778,0.3125,0.10606060606060606,0.024691358024691357,7,10,116,768,2,22
88,2,0.8933771436031048,0.6036938337179331,4.974392340733455,0.0,0.0,7.0,13.953106944249496,0.0,0.0,20.355908582008524,29.427088269721416,7.137559051961786,53.761069139367045,3.5254147547122736,92.45394894698916,0.40362274972721934,0.14595213218708522,0.7947269082069397,0.012518591247498989,0.2879331190139055,0.003971145360264927,0.08181818181818182,0.01076555023923445,1.0,0.28125,0.15126050420168066,0.020737327188940096,9,9,101,827,0,23
89,2,0.9650926635815547,0.6036460353777959,5.009891510009766,0.0,0.0,7.0,10.18639026541885,0.0,0.0,14.63750228468062,23.715138283515838,5.030334286050186,33.99958869905124,5.160827462882206,70.60927073667683,0.464360514190048,0.17005821256025228,0.9183006882667542,0.010420340113341808,0.33712886590510605,0.0029875592153985053,0.08823529411764706,0.012379642365887207,1.0,0.28125,0.1621621621621622,0.023715415019762844,9,9,93,718,0,23
90,2,0.8027214041123023,0.5695385772448319,4.672900108190683,0.0,0.0,7.0,9.080021930874908,0.0,0.0,11.42972764519992,15.513647221122401,3.9507590745485195,30.128504663504444,3.423875594421259,58.18683377195982,0.5072636818513274,0.27031472539310925,0.9999999403953552,0.014527423307299614,0.5369175493717193,0.0037119014144991525,0.08737864077669903,0.012953367875647668,1.0,0.3125,0.16071428571428573,0.02487562189054726,9,10,94,762,0,22
