epoch,phase,cls_loss,box_loss,total_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
23,1,0.8036602172586653,0.4740227725770738,3.9570008913675943,0.015435093082487583,0.004627849169628462,0.0139860138297081,0.016884172335267067,0.0038888978073373438,0.00536680053191958,0.00964630225080386,0.008729388942774006,1.0,0.3333333333333333,0.019108280254777073,0.017013232514177693,18,9,1848,1022,0,18
24,1,0.759370764096578,0.4618541697661082,3.843591663572523,0.2061758115887642,0.10769391793292016,0.3425864577293396,0.06976516544818878,0.20106304325163366,0.014324792614206671,0.02176541717049577,0.018633540372670808,1.0,0.3333333333333333,0.042603550295857995,0.03529411764705882,18,9,809,474,0,18
25,1,0.7878633770677779,0.4583181076579624,3.831317491001553,0.02658565202727914,0.007439003780018538,0.003198099322617054,0.04997320473194122,0.0003198099322617054,0.014558197627775372,0.010810810810810811,0.03248259860788863,0.1111111111111111,0.5185185185185185,0.019704433497536946,0.061135371179039305,2,14,183,417,16,13
26,1,0.7165990074475607,0.471902781062656,3.8975703848732843,0.22013447433710098,0.131608312681783,0.40726518630981445,0.03300376236438751,0.2532596438424662,0.009956981521099806,0.03202846975088968,0.013710368466152529,1.0,0.5925925925925926,0.06206896551724138,0.02680067001675042,18,16,544,1151,0,11
27,1,0.7694057292408414,0.45611076222525704,3.8055335813098483,0.1447888044640422,0.05046004312534933,0.2668958604335785,0.022681748494505882,0.09433846995234489,0.0065816162983537655,0.013544018058690745,0.025806451612903226,1.0,0.4444444444444444,0.026726057906458798,0.04878048780487805,18,12,1311,453,0,15
28,1,0.7768016656239828,0.45141200058990055,3.773990856276618,0.21165647357702255,0.03524919627598137,0.298175185918808,0.12513776123523712,0.03310094401240349,0.037397448539559265,0.019455252918287938,0.019784172661870502,0.8333333333333334,0.8148148148148148,0.03802281368821293,0.03863037752414398,15,22,756,1090,3,5
29,1,0.7598461773660448,0.44865377247333527,3.7448263698154025,0.19236763566732407,0.11411323154752609,0.3188532292842865,0.06588204205036163,0.20761481104418636,0.020611652050865813,0.03870967741935484,0.0144,1.0,0.6666666666666666,0.07453416149068323,0.028191072826938137,18,18,447,1232,0,9
30,1,0.7556116945213742,0.4544888718260659,3.7864724000295005,0.05187009274959564,0.016577949497150257,0.0,0.10374018549919128,0.0,0.03315589899430051,0.0,0.014915254237288136,0.0,0.8148148148148148,0.0,0.029294274300932094,0,22,0,1453,18,5
31,1,0.7484344608253903,0.45796771181954277,3.8089750740263195,0.008784036617726088,0.0019252667305408977,0.015371478162705898,0.002196595072746277,0.0034994152840226887,0.0003511181770591065,0.01097560975609756,0.004942339373970346,1.0,0.2222222222222222,0.02171290711700844,0.0096696212731668,18,6,1622,1208,0,21
32,1,0.761569384071562,0.43634021116627586,3.6533362865448,0.19988727197051048,0.05328882576432079,0.2919664978981018,0.10780804604291916,0.082015301566571,0.024562349962070584,0.026905829596412557,0.02708803611738149,1.0,0.4444444444444444,0.05240174672489083,0.05106382978723405,18,12,651,431,0,15
33,1,0.732403576374054,0.4468175768852234,3.7173336214489408,0.22887612506747246,0.13163808039389552,0.3585839867591858,0.09916826337575912,0.23341145665035584,0.029864704137435184,0.04986149584487535,0.02037201062887511,1.0,0.8518518518518519,0.0949868073878628,0.0397923875432526,18,23,343,1106,0,4
