epoch,phase,cls_loss,box_loss,total_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1
20,1,0.9430090420775943,0.509930208325386,4.295981089274089,0.13854503259062767,0.04159429568244377,0.19004206359386444,0.0870480015873909,0.06526555485324934,0.0179230365116382
21,1,0.9493320915434096,0.49932022558318245,4.219567709498936,0.1193654052913189,0.04770444202586077,0.21593862771987915,0.022792182862758636,0.09010244994424284,0.005306434107478708
22,1,0.8419104483392503,0.49933916164769065,4.16599894894494,0.042706262320280075,0.013770932938496117,0.046985018998384476,0.038427505642175674,0.019450904335826635,0.008090961541165597
23,1,0.8307080301973555,0.48446617192692226,4.048850218454997,0.17625188827514648,0.07269548673648388,0.27422696352005005,0.07827681303024292,0.1315429750829935,0.013847998389974237
24,1,0.8126083016395569,0.48869001534250045,4.071479267544216,0.07221715338528156,0.015017932498449228,0.030221451073884964,0.11421285569667816,0.009805920311191586,0.02022994468570687
25,1,0.8872174024581909,0.5032598988877403,4.218057950337728,0.09872151911258698,0.050688306689698946,0.1920296549797058,0.00541338324546814,0.10010076604376081,0.0012758473356370814
26,1,0.9310807353920407,0.4905825869904624,4.144909779230754,0.12029610387980938,0.044876884389668706,0.22020262479782104,0.020389582961797714,0.08343488187529147,0.00631888690404594
27,1,0.843996160560184,0.47783854272630477,4.005787160661486,0.15880962274968624,0.07006184792262501,0.2770834267139435,0.040535818785429,0.13145806272514166,0.008665633120108396
28,1,0.8088646829128265,0.47261717253261143,3.9490611950556436,0.07600766170071438,0.03020410314857145,0.15018947422504425,0.0018258491763845086,0.05998285398818552,0.0004253523089573719
29,1,0.8111430936389499,0.4731898092561298,3.9544951253467135,0.17913027293980122,0.08796657552447869,0.3241773843765259,0.03408316150307655,0.16691837362013756,0.009014777428819797
30,1,0.8219054506884681,0.48388053973515827,4.040056745211284,0.1778307342901826,0.0800468084635213,0.3319408595561981,0.02372060902416706,0.15254870075732468,0.007544916169717908
31,1,0.8962814211845398,0.4936169038216273,4.150267481803894,0.08159947767853737,0.02300378362797346,0.0548834353685379,0.10831551998853683,0.024417691248527263,0.021589876007419663
32,1,0.9044724139902327,0.49433191286193,4.1597255203459,0.016965510847512633,0.0029458593984600157,0.03323475643992424,0.0006962652551010251,0.005765772983431816,0.0001259458134882152
33,1,0.8837544388241239,0.47756146887938183,4.023588193787469,0.14712893427349627,0.06269516628090059,0.2890920042991638,0.005165864247828722,0.12372372893150896,0.0016666036302922294
34,1,0.858523084057702,0.4861770917971929,4.075589723057217,0.1295598887372762,0.053288301362772475,0.25132808089256287,0.007791696581989527,0.10436884071677924,0.0022077620087657124
35,1,0.8279350929790072,0.4656474209494061,3.9063231812583075,0.2103242352604866,0.09893689056916628,0.33992069959640503,0.08072777092456818,0.1702988916367758,0.027574889501556753
36,1,0.823428663942549,0.43875306679142845,3.702362338701884,0.06260670721530914,0.015616598527412862,0.07891711592674255,0.04629629850387573,0.013640603772364557,0.017592593282461166
37,1,0.8562548789713118,0.4651652094390657,3.91686651441786,0.06941028777509928,0.022674026893218978,0.12026175856590271,0.018558816984295845,0.04040674370480701,0.004941310081630945
38,1,0.8267427186171213,0.453579392698076,3.815216859181722,0.12621086463332176,0.04333985173561814,0.2183668166399002,0.03405491262674332,0.07664221111335792,0.010037492357878364
39,1,0.7882719337940216,0.42634404202302295,3.5917162630293102,0.09064849838614464,0.03754118911092519,0.1574988216161728,0.023798175156116486,0.06448641567694721,0.01059596254490316
40,1,0.8606232272254096,0.4509688831037945,3.812578241030375,0.14058634266257286,0.0546726108128496,0.2625899016857147,0.018582783639431,0.10383530324324966,0.005509918382449542
41,1,0.8886675404177772,0.40838083293702865,3.5071900420718722,0.17620089277625084,0.07200234107294819,0.29302018880844116,0.059381596744060516,0.13187656425870956,0.012128117887186818
42,1,0.7973101105954912,0.42810433771875167,3.6094376378589206,0.1621784996241331,0.09602665489073843,0.28320473432540894,0.041152264922857285,0.18752656066790224,0.004526749113574624
43,1,0.8684675362375047,0.4146847509675556,3.5443693929248385,0.016872000647708774,0.004468894425554026,0.02867608144879341,0.005067919846624136,0.008071789363748394,0.0008659994873596588
44,1,0.8136952618757883,0.4204002188311683,3.559849248992072,0.13291240110993385,0.060046799434348944,0.22222089767456055,0.04360390454530716,0.09931381987407803,0.020779778994619847
45,1,0.8346394267347124,0.425457669628991,3.608252207438151,0.14889558404684067,0.06687813142780215,0.23977650701999664,0.05801466107368469,0.12366949552670121,0.010086767328903078
46,1,0.7792427572939131,0.4116770343648063,3.4771991305881076,0.1332765594124794,0.05768913929932751,0.2053772509098053,0.0611758679151535,0.08517706060083582,0.030201217997819184
47,1,0.8015866114033593,0.41063766843742794,3.48057578669654,0.19397347327321768,0.12842538128170417,0.35886597633361816,0.029080970212817192,0.24810748667514418,0.00874327588826418
48,1,0.8246947858068678,0.42768800920910305,3.6200074354807534,0.1716141663491726,0.07934597232815577,0.30150866508483887,0.04171966761350632,0.14859027049678844,0.0101016741595231
49,1,0.7881207532352872,0.39879267745547825,3.3850054475996227,0.09690813347697258,0.04027050901277107,0.15356898307800293,0.04024728387594223,0.06456749858625699,0.015973519439285155
50,1,0.7874664962291718,0.38914037578635746,3.312286059061686,0.18736602924764156,0.11980183695413871,0.31802627444267273,0.0567057840526104,0.22798438050958794,0.011619293398689478
51,1,0.7779749929904938,0.37704004016187453,3.2167877753575644,0.14679931290447712,0.06972266167867928,0.2400021255016327,0.05359650030732155,0.10230900370515883,0.03713631965219975
52,1,0.7857549256748624,0.3905575606558058,3.322059154510498,0.17902903258800507,0.11039493009448051,0.3087463080883026,0.04931175708770752,0.21033743508160113,0.010452425107359886
53,1,0.7900279727247026,0.37500259280204773,3.2075334390004477,0.2200487107038498,0.12679351526894606,0.36385491490364075,0.07624250650405884,0.23376947231590747,0.019817558221984655
54,1,0.8156072629822625,0.38978609773847794,3.3311993545956082,0.0820737574249506,0.028521991421075654,0.14163212478160858,0.022515390068292618,0.04936577025218867,0.007678212589962641
55,1,0.8143491182062361,0.368290020359887,3.1693497233920627,0.18352437391877174,0.10128471427597105,0.3081880807876587,0.058860667049884796,0.18463564589619635,0.017933782655745745
56,1,0.7652971910105811,0.3522520628240373,3.0245390600628324,0.16108596697449684,0.09899965834338217,0.2774633467197418,0.04470858722925186,0.18937622774392365,0.008623088942840695
57,1,0.7719128727912903,0.3650965541601181,3.124180621571011,0.1207028329372406,0.05500936953976634,0.20406964421272278,0.03733602166175842,0.09595550830563297,0.014063230773899704
58,1,0.7877973715464274,0.369425967335701,3.164593391948276,0.10196364484727383,0.04535697842147783,0.17732571065425873,0.026601579040288925,0.0809621775362757,0.009751779306679965
59,1,0.7946776151657104,0.3590547939141591,3.0902497371037803,0.1388515867292881,0.05101355909864651,0.23932591080665588,0.03837726265192032,0.08969235015101731,0.012334768046275712
60,1,0.7689268721474541,0.37086791296799976,3.165972762637668,0.08662033826112747,0.03356669663771754,0.13380473852157593,0.039435938000679016,0.049182679134537464,0.017950714140897616
61,1,0.7580474581983354,0.36971015069219804,3.1518498394224377,0.1609182506799698,0.06575495870783925,0.26311296224594116,0.05872353911399841,0.11893928525969386,0.01257063215598464
62,1,0.7956605189376407,0.37203922867774963,3.18812448448605,0.1593053787946701,0.06953389670234174,0.2618408799171448,0.056769877672195435,0.12582972962409258,0.013238063780590892
63,1,0.8170450462235345,0.36601054006152683,3.1536015934414334,0.16999561712145805,0.10554265482787742,0.2635800838470459,0.07641115039587021,0.19762533269822596,0.013459976957528852
64,1,0.8029603593879275,0.37038908733261955,3.1793983247545032,0.17179996147751808,0.1080839000409469,0.28012409806251526,0.0634758248925209,0.20626127980649472,0.00990652027539909
65,1,0.7760073873731825,0.3687404957082536,3.153557380040487,0.18137003667652607,0.11721774057368747,0.3198818564414978,0.04285821691155434,0.22198274582624436,0.012452735321130604
66,1,0.750310503774219,0.3363072872161865,2.8974598778618708,0.1940297856926918,0.07601243336685001,0.3230034112930298,0.06505616009235382,0.13549452633596956,0.01653034039773047
67,1,0.7768300506803725,0.3603062033653259,3.0907115406460233,0.1727103292942047,0.1090675895451568,0.310942679643631,0.03447797894477844,0.20639954800717533,0.011735631083138288
68,1,0.7576395637459226,0.3521362990140915,3.019842015372382,0.2055891528725624,0.1093331111012958,0.346096396446228,0.06508190929889679,0.20028225386049597,0.018383968342095613
69,1,0.7563703921106126,0.36046164896753097,3.0816475417878895,0.200733233243227,0.1139205537358066,0.3268526494503021,0.07461381703615189,0.20809350344352423,0.01974760402808897
70,1,0.7680636313226488,0.35643819636768764,3.0573182900746665,0.1724416334182024,0.10279557786416263,0.2996097803115845,0.04527348652482033,0.18901081681251525,0.01658033891580999
71,1,0.7354288366105821,0.3327708840370178,2.863496051894294,0.18912559747695923,0.1092410477460362,0.2979544997215271,0.08029669523239136,0.20037298290990294,0.018109112582169472
72,1,0.7717279162671831,0.345543493827184,2.9774401982625327,0.18570563197135925,0.10420395000546705,0.29563045501708984,0.07578080892562866,0.1918395915243309,0.0165683084866032
73,1,0.7650249037477705,0.35622303353415596,3.0541851785447864,0.1853928491473198,0.10548336068168282,0.2933175563812256,0.077468141913414,0.19514206573367118,0.015824655629694463
74,1,0.7629701164033678,0.34104114439752364,2.9392936362160578,0.17586349323391914,0.107591796242923,0.3095383644104004,0.0421886220574379,0.2007536066143075,0.01442998587153852
75,1,0.7590214080280728,0.34723590645525193,2.983779960208469,0.1924252174794674,0.10869770557619632,0.29826539754867554,0.08658503741025925,0.19975302466191353,0.01764238649047911
76,1,0.7512723571724362,0.348592319422298,2.9900785552130804,0.20042343065142632,0.11772899945062817,0.3136611580848694,0.08718570321798325,0.21777447884960566,0.017683520051650702
77,1,0.7455249660544925,0.35234398312038845,3.0153423415289984,0.19824067503213882,0.11530891835573129,0.3090610206127167,0.08742032945156097,0.21278707360615953,0.01783076310530305
78,1,0.7464447385734982,0.35345028506384957,3.024099522166782,0.19659540057182312,0.10942195600364357,0.312019407749176,0.08117139339447021,0.20009981282055378,0.018744099186733365
79,1,0.7536082367102305,0.34429913262526196,2.9590475956598916,0.20051268488168716,0.1161957097123377,0.3145079016685486,0.08651746809482574,0.21478692435775884,0.01760449506691657
80,1,0.7288540833526187,0.3469722833898332,2.966719150543213,0.19688332080841064,0.1102734712039819,0.3084007501602173,0.085365891456604,0.20140992578817532,0.019137016619788484
