epoch,phase,cls_loss,box_loss,total_loss,oom_skipped,nan_skipped,steps_taken,grad_norm_backbone_stem,grad_norm_backbone_stage0,grad_norm_backbone_stage1,grad_norm_backbone_stage2,grad_norm_backbone_stage3,grad_norm_neck,grad_norm_head_level0,grad_norm_head_level1,grad_norm_head_level2,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1,precision_class_0,precision_class_1,recall_class_0,recall_class_1,f1_class_0,f1_class_1,tp_class_0,tp_class_1,fp_class_0,fp_class_1,fn_class_0,fn_class_1
67,1,0.816865875170781,0.6127891013255486,5.004351157408494,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.9918072914845144,37.17991512659428,2.818520377751403,27.84207658282278,0.48110948503017426,0.19411437881062737,0.9444444179534912,0.0177745521068573,0.3831084676086903,0.00512029001256451,0.20930232558139536,0.019363762102351315,1.0,0.4375,0.3461538461538462,0.03708609271523179,9,14,34,709,0,18
68,1,0.8294614713925582,0.6148622952974759,5.026197873629057,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.8620154421459896,40.573176220651185,2.5491906706570564,30.635583647498954,0.409667176194489,0.14916962280403823,0.8011493682861328,0.018184984102845192,0.2928437553346157,0.005495490273460746,0.1875,0.017135862913096694,1.0,0.4375,0.3157894736842105,0.03297997644287397,9,14,39,803,0,18
69,1,0.7113366677210882,0.5893522180043734,4.775809948260967,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.378329075791476,38.08753187560638,3.662107359524647,37.39173090076298,0.4210682138800621,0.20206832074618433,0.8245149850845337,0.017621442675590515,0.3984648048877716,0.005671836604597047,0.1956521739130435,0.019417475728155338,1.0,0.4375,0.32727272727272727,0.03718459495351926,9,14,37,707,0,18
70,1,0.821410935658675,0.6076351083241976,4.9679687573359566,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.300948635220143,27.803711463217457,2.3546572339285334,30.1048241963005,0.4198583331890404,0.16790872071433113,0.8246062397956848,0.01511042658239603,0.33201971761882304,0.0037977238098392263,0.1956521739130435,0.0192,1.0,0.375,0.32727272727272727,0.0365296803652968,9,12,37,613,0,20
71,1,0.7442248326081496,0.5779113356883709,4.706447454599234,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.256317600791106,32.08277919958175,2.2260631711878345,33.10006604030419,0.40096328873187304,0.1616676569556148,0.7862755060195923,0.015651071444153786,0.319536654278636,0.003798659632593626,0.16666666666666666,0.022336769759450172,0.8888888888888888,0.40625,0.2807017543859649,0.042345276872964174,8,13,40,569,1,19
72,1,0.877158706004803,0.6133583669479077,5.03876702602093,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.4060075346648215,35.5929344199502,3.6324935375310474,29.60969610635781,0.4150459854863584,0.2012968951370567,0.8155795335769653,0.014512437395751476,0.39804344326257707,0.00455034701153636,0.1875,0.019971469329529243,1.0,0.4375,0.3157894736842105,0.03819918144611186,9,14,39,687,0,18
73,1,0.8005608916282654,0.5762756054217999,4.722347479600173,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.979627121198505,36.60940206855534,2.098966949461073,45.101157179780756,0.4264815868809819,0.18921381478285185,0.8382866382598877,0.014676535502076149,0.37451048046350477,0.003917149102198892,0.1836734693877551,0.019548872180451128,1.0,0.40625,0.3103448275862069,0.03730272596843615,9,13,40,652,0,19
74,1,0.7555926396296575,0.5797757758544042,4.726114584849431,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.63770836083013,34.56490164827201,2.5565532000240294,40.024934509314214,0.42896553967148066,0.18427135598758468,0.8432349562644958,0.014696123078465462,0.3650181692093611,0.0035245427658082916,0.16981132075471697,0.02066772655007949,1.0,0.40625,0.2903225806451613,0.03933434190620272,9,13,44,616,0,19
75,1,0.8248053514040433,0.6225412510908567,5.081462089832012,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.161587392072075,24.904959318511146,2.2185837848579735,39.04390098768655,0.4194293371401727,0.1782831053598784,0.8251082897186279,0.01375038456171751,0.35289083421230316,0.0036753765074536205,0.18,0.020833333333333332,1.0,0.40625,0.3050847457627119,0.039634146341463415,9,13,41,611,0,19
76,1,0.7309253628437336,0.5617383878964645,4.578500619301429,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.170831142830919,25.061206932117564,2.364866411405924,41.4165602251238,0.42605318734422326,0.198397973457395,0.8382866382598877,0.013819736428558826,0.392759644985199,0.004036301929590991,0.2,0.020602218700475437,1.0,0.40625,0.33333333333333337,0.0392156862745098,9,13,36,618,0,19
77,1,0.810621284521543,0.5735283700319437,4.706773409476647,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.4520903396493114,27.59511603628662,2.1280386191047156,33.49613282332727,0.4260695646516979,0.19210728301659402,0.8382866382598877,0.013852491043508053,0.38016704879701135,0.0040475172361766456,0.20930232558139536,0.020602218700475437,1.0,0.40625,0.3461538461538462,0.0392156862745098,9,13,34,618,0,19
78,1,0.8664522721217229,0.6038200419682723,4.961876429044283,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.089681959735629,30.50045005142177,3.5845103961793785,29.185336377164255,0.38758393796160817,0.19619905464824114,0.7613636255264282,0.01380425039678812,0.38835016302764414,0.004047946268838132,0.18181818181818182,0.02050473186119874,0.8888888888888888,0.40625,0.3018867924528302,0.03903903903903904,8,13,36,621,1,19
79,1,0.7856117716202369,0.6203538683744577,5.04545993071336,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.527186322783876,30.582531534591947,2.1591546232061045,31.36436140043579,0.38773745531216264,0.19621474084124202,0.7613636255264282,0.014111285097897053,0.38835016302764414,0.00407931865483988,0.17777777777777778,0.02047244094488189,0.8888888888888888,0.40625,0.2962962962962963,0.038980509745127435,8,13,37,622,1,19
80,1,0.7833972114783067,0.5834527290784396,4.767594025685237,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,4.477202763569458,34.77604682052919,1.6974205927008217,44.8704129636659,0.38773326808586717,0.19621505360264563,0.7613636255264282,0.01410291064530611,0.38835016302764414,0.004079944177647121,0.17391304347826086,0.02047244094488189,0.8888888888888888,0.40625,0.29090909090909095,0.038980509745127435,8,13,38,622,1,19
81,2,0.8504197093156668,0.6021385147021368,4.941248636979323,0.0,0.0,7.0,24.699518286709296,0.0,0.0,30.473854771778555,25.86484050134951,6.571461124947488,54.620321135803934,4.72476840594292,59.833078560107964,0.20819262275472283,0.10963673344667768,0.40818411111831665,0.008201134391129017,0.2178918395191431,0.0013816273742122576,0.13043478260869565,0.020151133501259445,1.0,0.25,0.23076923076923078,0.03729603729603729,9,8,60,389,0,24
82,2,0.8583085124309247,0.6824524815265949,5.547547853910006,0.0,0.0,7.0,17.630670481634155,0.0,0.0,20.95078676998865,15.060252979949386,8.21961373140147,84.69441552450758,3.689001021896126,38.213872757293345,0.38546118047088385,0.14323495973658282,0.7609427571296692,0.009979603812098503,0.283501685410738,0.0029682340624276548,0.23076923076923078,0.04032258064516129,1.0,0.15625,0.375,0.0641025641025641,9,5,30,119,0,27
83,2,0.8728627012326167,0.6465761157182547,5.285752113048847,0.0,0.0,7.0,20.090142820746692,0.0,0.0,24.722189284820768,22.02597983926832,7.11015529225503,52.86444267203724,2.479003503960299,49.59733483774919,0.27264025900512934,0.11883606757364759,0.529629647731781,0.01565087027847767,0.23259259667247534,0.005079538474819856,0.09278350515463918,0.01397712833545108,1.0,0.34375,0.16981132075471697,0.026862026862026867,9,11,88,776,0,21
84,2,0.9169666033524734,0.6313354602226844,5.19349927168626,0.0,0.0,7.0,14.721488357406535,0.0,0.0,18.224187745662412,17.252107765780625,5.243624001196176,43.28861006149535,4.299041471830933,45.34817864837938,0.4830848341807723,0.23445740470197052,0.9513888955116272,0.014780772849917412,0.4647685341536999,0.004146275250241161,0.11392405063291139,0.015471167369901548,1.0,0.34375,0.20454545454545456,0.029609690444145353,9,11,70,700,0,21
85,2,0.9671920767197242,0.645503275669538,5.324870549715483,0.0,0.0,7.0,11.070887245074944,0.0,0.0,13.993328886210273,16.090189509037426,4.291411054789039,34.3053438094822,3.7545605821115937,44.64392158520278,0.479545708745718,0.23796821236319374,0.9111111164093018,0.04798030108213425,0.46027777465060354,0.01565865007578395,0.08108108108108109,0.01752021563342318,1.0,0.40625,0.15,0.033591731266149866,9,13,102,729,0,19
86,2,0.7950175633797278,0.599839293039762,4.896303488658025,0.0,0.0,7.0,18.413488084662102,0.0,0.0,18.825031932888614,21.459889808684196,5.436428635986947,43.453321145567266,3.055743795143949,56.27958105585605,0.5087180845439434,0.31508226039622966,0.9888889193534851,0.028547249734401703,0.6245370514690876,0.00562746932337177,0.17647058823529413,0.016713091922005572,1.0,0.375,0.3,0.032,9,12,42,706,0,20
87,2,0.896661272415748,0.5903395047554603,4.875876958553608,0.0,0.0,7.0,14.564548855853776,0.0,0.0,16.551902207403877,21.53097503166163,5.725421441105563,42.106799350139156,2.6193510267292575,62.763946816692595,0.24418028537184,0.12976207361352862,0.47368425130844116,0.014676319435238838,0.25610787607729435,0.0034162711497629063,0.13043478260869565,0.014326647564469915,1.0,0.3125,0.23076923076923078,0.027397260273972605,9,10,60,688,0,22
88,2,0.8490868852688715,0.6126903616465055,5.019721086208637,0.0,0.0,7.0,15.681792046917062,0.0,0.0,19.384356091631016,22.567519125894993,6.5681272271359,41.12173945551402,2.2172612917596806,71.23652269612226,0.4869591789320111,0.23973316437768516,0.9603174924850464,0.013600865378975868,0.4757054831832647,0.003760845572105609,0.12,0.016783216783216783,1.0,0.375,0.21428571428571425,0.0321285140562249,9,12,66,703,0,20
89,2,0.9070701736670274,0.5894351991323324,4.874298994357769,0.0,0.0,7.0,11.958960226664658,0.0,0.0,10.583618715426542,11.070082177860744,4.552713685759838,40.79775080882855,4.507744917812905,32.61210520948087,0.411553546320647,0.1475718317029532,0.8102563619613647,0.012850730679929256,0.29183150380849837,0.0033121595974080265,0.08490566037735849,0.012195121951219513,1.0,0.3125,0.15652173913043477,0.023474178403755867,9,10,97,810,0,22
90,2,0.8350705687816327,0.5689571316425617,4.684713840484619,0.0,0.0,7.0,11.352940830516701,0.0,0.0,12.703063495915854,14.853213495594465,4.531110655176042,38.01071784890916,3.0522638637393276,42.35086960262241,0.5015540714375675,0.27842350689461454,0.9888889193534851,0.014219223521649837,0.5532407414168119,0.003606272372417152,0.09782608695652174,0.014962593516209476,1.0,0.375,0.17821782178217824,0.028776978417266185,9,12,83,790,0,20
