epoch,phase,cls_loss,box_loss,total_loss,map50,map_50_95,ap50_class_0,ap50_class_1,ap50_95_class_0,ap50_95_class_1
15,1,0.7935260501172807,0.45859692328506046,3.83623997370402,0.031824059784412384,0.006279486776475096,0.0,0.06364811956882477,0.0,0.012558973552950192
16,1,0.8381917575995127,0.5093720571862327,4.2393863333596125,0.13218449882697314,0.05159670822613407,0.2611464560031891,0.0032225416507571936,0.10247042321134359,0.0007229932409245521
17,1,0.8196332818932004,0.4675978273153305,3.916800366507636,0.008285239106044173,0.0014033261486474657,0.013921113684773445,0.0026493645273149014,0.002376998052932322,0.0004296542443626095
18,1,0.8343373735745748,0.46893669499291313,3.9341938893000283,0.10641742870211601,0.028689613949973138,0.11125873029232025,0.10157612711191177,0.04179583638906479,0.015583391510881483
19,1,0.8231372733910879,0.46880844566557145,3.927631974220276,0.03554932214319706,0.00892230023018783,0.01770097389817238,0.05339767038822174,0.0055768579215509815,0.012267742538824677
20,1,0.8291213611761729,0.4612605290280448,3.87401458952162,0.22555328719317913,0.07823611486237496,0.3904706835746765,0.06063589081168175,0.13633051104843616,0.020141718676313758
21,1,0.8294918537139893,0.4740650885634952,3.970234129163954,0.16652129963040352,0.06199849558761343,0.26432153582572937,0.06872106343507767,0.10586486938409508,0.018132121791131793
22,1,0.7267065114445157,0.4700372103187773,3.8886323902342053,0.1269159484654665,0.038403141968592534,0.2294929027557373,0.024338994175195694,0.07259648267645388,0.004209801260731183
23,1,0.7711125148667229,0.4524480899175008,3.7789169682396784,0.19448264688253403,0.05039428138115909,0.3195365071296692,0.06942878663539886,0.08691040154080838,0.0138781612215098
24,1,0.7709401879045699,0.4723446700308058,3.9280551142162747,0.2385273389518261,0.11920759922359139,0.3995456099510193,0.0775090679526329,0.21981409402796998,0.01860110441921279
25,1,0.7208436694410112,0.44067393408881295,3.6654763089285956,0.2575526535511017,0.13770939724636264,0.4122498035430908,0.10285550355911255,0.25407505258917806,0.0213437419035472
26,1,0.7945250504546695,0.45512556036313373,3.8107042445076837,0.04296613487531431,0.008035110498894937,0.0006105006323195994,0.08532176911830902,6.105006323195994e-05,0.016009170934557913
27,1,0.7318896551926931,0.45231583217779797,3.7583135631349354,0.16720726154744625,0.08855653607461136,0.30009257793426514,0.034321945160627365,0.16906035700812935,0.008052715141093358
28,1,0.7705049084292518,0.44318078292740715,3.7091083261701794,0.18240787833929062,0.0828638101775141,0.29807791113853455,0.06673784554004669,0.14866546974953962,0.017062150605488567
29,1,0.7773072918256124,0.436834454536438,3.664912051624722,0.06462805159389973,0.01823989855729451,0.056193072348833084,0.07306303083896637,0.016305471228406532,0.02017432588618249
30,1,0.7339029610157013,0.4363536255227195,3.639603681034512,0.0942456554621458,0.021368954785430105,0.18158185482025146,0.006909456104040146,0.04116498877410777,0.0015729207967524416
31,1,0.7450478242503272,0.4438352684179942,3.7012884087032742,0.22874907031655312,0.1069693207187811,0.3992106318473816,0.05828750878572464,0.19801553600118496,0.015923105436377226
32,1,0.7709880338774787,0.4522237413459354,3.7771720356411405,0.027785882353782654,0.0075017190771177415,0.0,0.05557176470756531,0.0,0.015003438154235483
33,1,0.7361570298671722,0.4259004708793428,3.5623320738474527,0.08868930488824844,0.026351794775109738,0.10528687387704849,0.0720917358994484,0.033734813518822196,0.018968776031397284
34,1,0.7606032722526126,0.4259986893998252,3.575291805797153,0.28760794550180435,0.09143176796696935,0.47614577412605286,0.09907011687755585,0.1597808210644871,0.02308271486945159
35,1,0.6922721630997128,0.4260540571477678,3.5415415234035916,0.2605332210659981,0.08629899563165963,0.4494825005531311,0.07158394157886505,0.15271422486548544,0.019883766397833826
36,1,0.6968129608366225,0.42875489592552185,3.564068184958564,0.2040928639471531,0.11888663964346051,0.32094675302505493,0.08723897486925125,0.21909927404485643,0.018674005242064595
37,1,0.7051280107763078,0.43523580332597095,3.616832521226671,0.2760079428553581,0.17217283747158946,0.47932109236717224,0.072694793343544,0.3218435436487198,0.022502131294459105
38,1,0.7161380350589752,0.42962732745541465,3.5802739593717785,0.1817721500992775,0.06678704507867224,0.28457823395729065,0.07896606624126434,0.1140740230679512,0.01950006708939327
39,1,0.7082945307095846,0.43176718221770394,3.592401133643256,0.2698703296482563,0.17751915854241815,0.4386802017688751,0.10106045752763748,0.32722327280789615,0.02781504427694017
40,1,0.7355201873514388,0.42879098488224876,3.5836924976772733,0.20712687447667122,0.12182157243751135,0.34166213870048523,0.07259161025285721,0.21975906557345298,0.023884079301569727
41,1,0.7234978940751817,0.4242972797817654,3.5439785454008312,0.07795987278223038,0.025475596077012597,0.07199999690055847,0.08391974866390228,0.031361949814890974,0.019589242339134217
42,1,0.7168306410312653,0.4244816270139482,3.5420275131861367,0.3348444700241089,0.14751580307856785,0.5792811512947083,0.09040778875350952,0.2725278342142701,0.02250377194286557
43,1,0.720231850941976,0.423481081922849,3.5362240738338895,0.32608499377965927,0.18968966581160202,0.5698232650756836,0.08234672248363495,0.35261071361601354,0.026768618007190527
44,1,0.7177384197711945,0.42364129092958236,3.5361788935131497,0.2998804412782192,0.17556341896779487,0.49081289768218994,0.1089479848742485,0.32162108169868586,0.029505756236903834
45,1,0.7096108860439725,0.41845429440339404,3.4932126469082303,0.27843642607331276,0.11678021070802061,0.43950703740119934,0.11736581474542618,0.19986157561652362,0.03369884579951758
46,1,0.6920212739043765,0.4129619797070821,3.443225516213311,0.2619749456644058,0.12771559273824096,0.4196974039077759,0.10425248742103577,0.22175916451960803,0.033672020956873897
47,1,0.7084315319856008,0.41508232222663033,3.4673331843482122,0.26355890184640884,0.13245262749842368,0.4412677586078644,0.08585004508495331,0.23538390817120672,0.02952134682564065
48,1,0.6891006032625834,0.4019767426782184,3.359375834465027,0.2575334310531616,0.10238260698388331,0.41672664880752563,0.09834021329879761,0.17070612288080156,0.03405909108696505
49,1,0.6863103773858812,0.41595808996094596,3.4628408352533975,0.2613285034894943,0.11274317202623933,0.42565351724624634,0.09700348973274231,0.19160142655018716,0.0338849175022915
50,1,0.6978715062141418,0.41673117213779026,3.4744195805655584,0.25861678645014763,0.10658540046424606,0.42086783051490784,0.09636574238538742,0.17937783604720609,0.033792964881286025
